player_id;team_external_id;player_name_pt;player_name_en;team_name_pt;team_name_en;team_abbreviation;position_code;position_pt;position_en;player_image_url;team_flag_url;rank_offers_to_receive_total;offers_to_receive_total;offers_to_receive_in_behind;offers_to_receive_in_between;offers_to_receive_in_front;offers_to_receive_inside;offers_to_receive_outside;receptions_in_behind;receptions_between_midfield_and_defensive_line;receptions_under_pressure;number_of_involvements;rank_offers_to_receive_in_behind;rank_offers_to_receive_in_between;rank_offers_to_receive_in_front;rank_offers_to_receive_inside;rank_offers_to_receive_outside;rank_receptions_in_behind;rank_receptions_between_midfield_and_defensive_line;rank_receptions_under_pressure;rank_number_of_involvements
491167;285023_43820;Amer Jamous;Amer Jamous;Jordânia;Jordan;JOR;MF;;;https://digitalhub.fifa.com/transform/554abed3-9771-464a-a75d-ac4c1f550eca/AMER-JAMOUS_491167;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;949;4;1;3;0;4;0;0;2;2;8;770;724;897;839;992;559;769;925;978
511889;285023_43820;Anas Badawi;Anas Badawi;Jordânia;Jordan;JOR;DF;;;https://digitalhub.fifa.com/transform/c5fbd430-c7f3-4d67-9d16-e7f4e17a872a/ANAS-BADAWI_511889;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
389437;285023_43820;Ehsan Haddad;Ehsan Haddad;Jordânia;Jordan;JOR;DF;;;https://digitalhub.fifa.com/transform/59f676b5-4f37-4206-8c37-5c2aecdd3b9e/EHSAN-HADDAD_389437;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;406;57;11;30;16;3;54;0;23;48;167;436;312;413;874;167;559;280;277;485
489550;285023_43820;Husam Abudahab;Husam Abudahab;Jordânia;Jordan;JOR;DF;;;https://digitalhub.fifa.com/transform/90bde687-8728-4d4d-aa72-524b2b251caa/HUSAM-ABUDAHAB_489550;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;698;22;1;4;17;8;14;0;0;15;112;770;698;397;734;589;559;899;661;606
431209;285023_43820;Ibrahim Sadeh;Ibrahim Sadeh;Jordânia;Jordan;JOR;MF;;;https://digitalhub.fifa.com/transform/e6579a9e-8548-4bdb-bbef-36f3fb6c1b81/IBRAHIM-SADEH_431209;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
396950;285023_43820;Mahmoud Almardi;Mahmoud Almardi;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/1e7a3a2d-fca9-400e-8a5a-244eadc0fb92/MAHMOUD-ALMARDI_396950;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;303;80;28;48;4;49;31;4;17;37;105;254;175;705;230;336;139;355;385;627
489551;285023_43820;Mohammad Abualnadi;Mohammad Abualnadi;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/e4e0ffbc-e1af-44f4-8c2e-50bd2dffc4c4/MOHAMMAD-ABUALNADI_489551;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;659;26;0;2;24;4;22;0;1;10;60;838;760;299;839;466;559;833;739;756
520068;285023_43820;Mohammad Abughoush;Mohammad Abughoush;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/5ee84ee8-8e6a-4a6d-aff9-42538c323659/MOHAMMAD-ABUGHOUSH_520068;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
433526;285023_43820;Mohammad Abuhasheesh;Mohammad Abuhasheesh;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/8eb95381-e0eb-4965-8602-af3d79e14e66/MOHAMMAD-ABUHASHEESH_433526;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;1008;0;0;0;0;0;0;0;0;1;6;838;888;897;990;992;559;899;951;990
431208;285023_43820;Mohammad Abuzraiq;Mohammad Abuzraiq;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/14c04e8c-82ca-4feb-83ff-f89fa146d91f/MOHAMMAD-ABUZRAIQ_431208;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;981;2;1;1;0;0;2;0;0;2;10;770;823;897;990;921;559;899;925;965
45191;285023_43820;Mohammad Aldaoud;Mohammad Aldaoud;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/479933f0-a2bb-4231-88ea-3bf2c826ed54/MOHAMMAD-ALDAOUD_45191;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;901;7;3;2;2;0;7;0;1;4;9;653;760;781;990;742;559;833;869;969
479389;285023_43820;Mohannad Abutaha;Mohannad Abutaha;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/8ba117bd-6dd8-4fc7-aecd-47cf173c362c/MOHANNAD-ABUTAHA_386415;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;318;76;25;36;15;19;57;2;25;64;213;270;256;427;510;151;269;252;158;383
431211;285023_43820;Mousa Altamari;Mousa Altamari;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/e999f9d2-7ca2-4d4d-b7ba-33c1ee96b375/MOUSA-ALTAMARI_431211;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;299;81;47;25;9;50;31;6;33;45;102;107;354;559;223;336;76;184;299;638
433534;285023_43820;Nizar Alrashdan;Nizar Alrashdan;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/59b03f3e-6636-4277-bca1-698bde2070b9/NIZAR-ALRASHDAN_433534;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;373;63;7;41;15;36;27;0;12;42;204;525;220;427;321;395;559;428;325;400
431230;285023_43820;Noor Alrawabdeh;Noor Alrawabdeh;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/1d0f7594-2192-4227-9ad5-696e4212f0ee/NOOR-ALRAWABDEH_431230;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;280;85;4;35;46;63;22;0;10;69;253;609;266;128;175;466;559;479;129;295
483127;285023_43820;Nour Baniateyah;Nour Baniateyah;Jordânia;Jordan;JOR;gk;;;https://digitalhub.fifa.com/transform/6c4042af-5cac-4b05-94b8-c57aa8f3083f/NOUR-BANIATEYAH_483127;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
511875;285023_43820;Odeh Fakhoury;Odeh Fakhoury;Jordânia;Jordan;JOR;fw;;;https://digitalhub.fifa.com/transform/07e6d74d-1e09-4278-97e4-4b0bfcba2de8/ODEH-FAKHOURY_511875;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;283;84;48;33;3;49;35;3;9;19;53;103;287;746;230;302;190;507;597;772
384850;285023_43820;Rajaei Ayed;Rajaei Ayed;Jordânia;Jordan;JOR;mf;;;https://digitalhub.fifa.com/transform/98cfccc5-8732-4a13-a4ec-127c4e886d90/RAJAEI-AYED_384850;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
431219;285023_43820;Saed Alrosan;Saed Alrosan;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/432e3e68-f3d2-4bdf-bc69-1523ff9c2333/SAED-ALROSAN_431219;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;949;4;0;1;3;1;3;0;0;2;28;838;823;746;945;884;559;899;925;877
499102;285023_43820;Saleem Obaid;Saleem Obaid;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/647ecc0e-11c2-4d0e-9b48-2d8137a00b85/SALEEM-OBAID_499102;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;981;2;0;0;2;0;2;0;0;5;36;838;888;781;990;921;559;899;844;839
431225;285023_43820;Yazan Alarab;Yazan Alarab;Jordânia;Jordan;JOR;df;;;https://digitalhub.fifa.com/transform/f69b7b80-4362-431e-9e25-32c7d0a92c88/YAZAN-ALARAB_431225;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;767;17;1;5;11;9;8;0;0;24;212;770;674;510;715;716;559;899;521;385
397894;285023_43820;Yazeed Abulaila;Yazeed Abulaila;Jordânia;Jordan;JOR;gk;;;https://digitalhub.fifa.com/transform/155d55d5-4b94-4b50-9ed1-b9a102a501a2/YAZEED-ABULAILA_397894;https://api.fifa.com/api/v3/picture/flags-sq-3/JOR;874;9;0;0;9;7;2;0;0;0;122;838;888;559;762;921;559;899;985;582
400514;285023_43819;Ao Tanaka;Ao Tanaka;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/c041ee70-6920-4696-afe9-5a9982dc9a2b/TANAKA-Ao_400514;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;170;119;2;33;84;103;16;0;7;38;331;696;287;38;75;542;559;564;373;193
430413;285023_43819;Ayase Ueda;Ayase Ueda;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/1b05e82f-94e8-470d-9c12-f9bdf1a0e080/UEDA-Ayase_430413;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;73;165;82;80;3;141;24;2;45;59;117;24;63;746;28;434;269;109;197;594
405527;285023_43819;Ayumu Seko;Ayumu Seko;Japão;Japan;JPN;DF;;;https://digitalhub.fifa.com/transform/2c33d7cc-d75e-427f-9aa9-2dac0872e561/SEKO-Ayumu_405527;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;901;7;1;0;6;4;3;0;2;9;107;770;888;641;839;884;559;769;758;618
448557;285023_43819;Daichi Kamada;Daichi Kamada;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/40432f8c-1b4a-444e-b3a4-709164e708d6/KAMADA-Daichi_448557;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;32;212;19;92;101;134;78;0;34;52;436;321;36;22;35;86;559;179;252;113
430407;285023_43819;Daizen Maeda;Daizen Maeda;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/42bcfad9-f62c-4238-a0e6-2f38b3757e2a/MAEDA-Daizen_430407;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;220;102;73;25;4;71;31;8;31;33;92;33;354;705;155;336;41;195;421;654
403274;285023_43819;Hiroki Ito;Hiroki Ito;Japão;Japan;JPN;DF;;;https://digitalhub.fifa.com/transform/68ebc735-7e69-4908-98b7-b6d691e9cbf7/ITO-Hiroki_403274;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;299;81;9;19;53;16;65;1;11;46;417;490;424;105;563;124;379;450;292;125
498455;285023_43819;Junnosuke Suzuki;Junnosuke Suzuki;Japão;Japan;JPN;DF;;;https://digitalhub.fifa.com/transform/8c87dc57-4626-4945-a93a-b6f5a5620947/SUZUKI-Junnosuke_498455;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;868;10;4;5;1;3;7;0;2;4;19;609;674;833;874;742;559;769;869;925
395321;285023_43819;Junya Ito;Junya Ito;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/87ce677a-e78d-474c-bfd7-b7dc77e89e62/ITO-Junya_395321;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;107;143;36;86;21;80;63;4;45;54;215;186;48;329;128;131;139;109;235;378
479294;285023_43819;Kaishu Sano;Kaishu Sano;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/f5caca4b-2a48-4d7d-906e-1c2c39a6f15c/SANO-Kaishu_479294;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;161;124;6;39;79;93;31;2;6;42;287;552;236;47;100;336;269;599;325;249
464339;285023_43819;Keisuke Goto;Keisuke Goto;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/389ec308-0914-4e7e-95e6-302c1d7bb0b0/GOTO-Keisuke_464339;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;800;15;9;6;0;14;1;0;1;1;2;490;647;897;592;947;559;833;951;1005
403305;285023_43819;Keisuke Osako;Keisuke Osako;Japão;Japan;JPN;GK;;;https://digitalhub.fifa.com/transform/4304491f-2404-4e52-a9c3-948c95a01f5a/OSAKO-Keisuke_403305;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
405522;285023_43819;Keito Nakamura;Keito Nakamura;Japão;Japan;JPN;MF;;;https://digitalhub.fifa.com/transform/fa77e0e6-716b-463e-b210-252bbd18e2d9/NAKAMURA-Keito_405522;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;86;155;52;85;18;32;123;4;56;72;272;88;49;378;360;18;139;63;118;267
520218;285023_43819;Kento Shiogai;Kento Shiogai;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/86999b3c-aa5d-46d6-b42e-1601dd197182/SHIOGAI-Kento_520218;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;853;11;6;5;0;9;2;0;1;0;2;552;674;897;715;921;559;833;985;1005
403293;285023_43819;Koki Ogawa;Koki Ogawa;Japão;Japan;JPN;fw;;;https://digitalhub.fifa.com/transform/3b346456-0904-4429-ac8d-1acb2c2a1934/OGAWA-Koki_403293;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;683;24;12;10;2;22;2;1;5;4;12;421;557;781;463;921;379;631;869;957
400511;285023_43819;Kou Itakura;Kou Itakura;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/0d831668-83ab-49c9-a747-c53a389ce8d4/ITAKURA-Kou_400511;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;627;29;0;0;29;24;5;0;0;3;222;838;888;250;440;804;559;899;891;367
391646;285023_43819;Ritsu Doan;Ritsu Doan;Japão;Japan;JPN;mf;;;https://digitalhub.fifa.com/transform/e69df72a-0135-4989-802c-e2c85556cd00/DOAN-Ritsu_391646;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;238;97;42;41;14;45;52;2;44;65;222;135;220;449;251;175;269;114;155;367
390541;285023_43819;Shogo Taniguchi;Shogo Taniguchi;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/339c7ce2-356d-4b5f-8aed-58e4040a6f62/TANIGUCHI-Shogo_390541;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;638;28;1;2;25;17;11;1;0;20;245;770;760;289;543;649;379;899;577;310
448569;285023_43819;Shuto Machino;Shuto Machino;Japão;Japan;JPN;FW;;;https://digitalhub.fifa.com/transform/8d060ae7-d04d-4bc3-9b76-d4ad6b52a0c3/MACHINO-Shuto_448569;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;901;7;2;5;0;2;5;0;3;2;10;696;674;897;907;804;559;718;925;965
403304;285023_43819;Takefusa Kubo;Takefusa Kubo;Japão;Japan;JPN;mf;;;https://digitalhub.fifa.com/transform/7391febf-1e97-4ce1-89c8-0e3ae529ae81/KUBO-Takefusa_403304;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;725;20;7;9;4;15;5;1;4;10;36;525;579;705;575;804;379;674;739;839
403289;285023_43819;Takehiro Tomiyasu;Takehiro Tomiyasu;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/959b632f-531d-420a-85af-5d0fc3c83d5f/TOMIYASU-Takehiro_403289;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;550;37;0;7;30;8;29;1;0;10;258;838;622;236;734;365;379;899;739;285
511710;285023_43819;Tomoki Hayakawa;Tomoki Hayakawa;Japão;Japan;JPN;gk;;;https://digitalhub.fifa.com/transform/d81ad421-1126-4549-a89f-3fafd8db2a97/HAYAKAWA-Tomoki_511710;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
430401;285023_43819;Tsuyoshi Watanabe;Tsuyoshi Watanabe;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/c7ca3373-d0e0-451d-963a-9e68025385e7/WATANABE-Tsuyoshi_430401;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;824;13;6;0;7;5;8;2;3;4;74;552;888;610;812;716;269;718;869;706
485503;285023_43819;Yuito Suzuki;Yuito Suzuki;Japão;Japan;JPN;mf;;;https://digitalhub.fifa.com/transform/820d40f4-df00-46d9-a36f-3f7eb523d099/SUZUKI-Yuito_485503;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;836;12;5;5;2;7;5;0;3;6;11;582;674;781;762;804;559;718;834;960
405528;285023_43819;Yukinari Sugawara;Yukinari Sugawara;Japão;Japan;JPN;df;;;https://digitalhub.fifa.com/transform/09574b48-f59b-436b-b0db-ab4816a96ede/SUGAWARA-Yukinari_405528;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;532;40;13;20;7;12;28;4;18;32;153;409;409;610;638;382;139;342;434;511
405530;285023_43819;Zion Suzuki;Zion Suzuki;Japão;Japan;JPN;gk;;;https://digitalhub.fifa.com/transform/7a045252-7c97-4f14-9493-4977e3e3156e/SUZUKI-Zion_405530;https://api.fifa.com/api/v3/picture/flags-sq-3/JPN;725;20;0;0;20;14;6;0;0;1;204;838;888;346;592;776;559;899;951;400
464374;285023_43822;Bae Junho;Bae Junho;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/58d034cc-0ae7-4caf-b6d1-41d12d129dd2/BAE-Junho_464374;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
511828;285023_43822;Castrop Jens;Castrop Jens;República da Coreia;Korea Republic;KOR;DF;;;https://digitalhub.fifa.com/transform/d758ee8c-58aa-4562-8b5c-96612458f567/CASTROP-Jens_511828;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;735;19;4;15;0;3;16;3;13;12;65;609;481;897;874;542;190;411;704;732
430387;285023_43822;Cho Guesung;Cho Guesung;República da Coreia;Korea Republic;KOR;FW;;;https://digitalhub.fifa.com/transform/6efa6506-c1f1-4659-8249-9bc800f32691/CHO-Guesung_430387;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;784;16;11;5;0;10;6;2;8;7;19;436;674;897;689;776;269;530;801;925
522282;285023_43822;Cho Wije;Cho Wije;República da Coreia;Korea Republic;KOR;DF;;;https://digitalhub.fifa.com/transform/11bf36a2-f7f4-4078-978f-70d1119d8f7f/CHO-Wije_522282;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
423855;285023_43822;Eom Jisung;Eom Jisung;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/f45da0fb-c909-4517-81e8-9a69347ac43c/EOM-Jisung_423855;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;800;15;7;6;2;4;11;2;5;3;23;525;647;781;839;649;269;631;891;902
395083;285023_43822;Hwang Heechan;Hwang Heechan;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/8460686d-d2c7-4d3e-98a5-f797400470ed/HWANG-Heechan_395083;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;406;57;15;28;14;28;29;1;18;29;105;382;325;449;404;365;379;342;461;627
395084;285023_43822;Hwang Inbeom;Hwang Inbeom;República da Coreia;Korea Republic;KOR;MF;;;https://digitalhub.fifa.com/transform/70be8ce3-bc90-4585-8871-a951dabf811e/HWANG-Inbeom_395084;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;58;177;12;64;101;135;42;3;11;68;459;421;103;22;34;231;190;450;138;101
397753;285023_43822;Jo Hyeonwoo;Jo Hyeonwoo;República da Coreia;Korea Republic;KOR;GK;;;https://digitalhub.fifa.com/transform/15bfe432-3e69-4900-b736-50ee6fd20cb5/JO-Hyeonwoo_397753;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
430385;285023_43822;Kim Jingyu;Kim Jingyu;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/b2fd3864-92cd-4846-8be2-880887b9c3ac/KIM-Jingyu_430385;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;814;14;1;6;7;11;3;0;5;19;122;770;647;610;661;884;559;631;597;582
395088;285023_43822;Kim Minjae;Kim Minjae;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/743f3b76-7c6e-484c-8f62-4f4e22c082ae/KIM-Minjae_395088;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;583;33;0;0;33;20;13;0;2;43;459;838;888;210;492;609;559;769;317;101
448580;285023_43822;Kim Moonhwan;Kim Moonhwan;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/352f1315-e0c8-46fd-b0f4-5f56cac5ff18/KIM-Moonhwan_448580;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;648;27;14;9;4;10;17;0;7;1;49;399;579;705;689;531;559;564;951;787
274281;285023_43822;Kim Seunggyu;Kim Seunggyu;República da Coreia;Korea Republic;KOR;gk;;;https://digitalhub.fifa.com/transform/d4c2a3d5-e369-4813-97eb-16669f83dd78/KIM-Seunggyu_274281;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;542;38;0;0;38;27;11;0;0;7;230;838;888;173;407;649;559;899;801;351
418485;285023_43822;Kim Taehyeon;Kim Taehyeon;República da Coreia;Korea Republic;KOR;df;;;https://digitalhub.fifa.com/transform/34616f93-215c-4a2f-8fcc-4f22a8732d64/KIM-Taehyeon_418485;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
429600;285023_43822;Lee Donggyeong;Lee Donggyeong;República da Coreia;Korea Republic;KOR;mf;;;https://digitalhub.fifa.com/transform/5bef6cf8-e976-4ab2-89e1-6f8a886712f9/LEE-Donggyeong_429600;https://api.fifa.com/api/v3/picture/flags-sq-3/KOR;1008;0;0;0;0;0;0;0;0;0;0;838;888;897;990;992;559;899;985;1016
